Dist    Strength    Reserved    TS          
18000   18000       0           15:44:42.676   
18000   18000       0           15:44:42.688   
18000   18000       0           15:44:42.700   
18000   18000       0           15:44:42.712   
18000   18000       0           15:44:42.712   
18000   18000       0           15:44:42.730   
18000   18000       0           15:44:42.742   
18000   18000       0           15:44:42.742   
18000   18000       0           15:44:42.766   
18000   18000       0           15:44:42.766   
18000   18000       0           15:44:42.778   
18000   18000       0           15:44:42.790   
18000   18000       0           15:44:42.802   
18000   18000       0           15:44:42.802   
18000   18000       0           15:44:42.820   
18000   18000       0           15:44:42.820   
18000   18000       0           15:44:42.838   
18000   18000       0           15:44:42.850   
18000   18000       0           15:44:42.850   
18000   18000       0           15:44:42.868   
18000   18000       0           15:44:42.880   
18000   18000       0           15:44:42.880   
18000   18000       0           15:44:42.898   
18000   18000       0           15:44:42.910   
18000   18000       0           15:44:42.910   
18000   18000       0           15:44:42.928   
18000   18000       0           15:44:42.940   
18000   18000       0           15:44:42.940   
18000   18000       0           15:44:42.964   
18000   18000       0           15:44:42.964   
18000   18000       0           15:44:42.976   
18000   18000       0           15:44:42.989   
18000   18000       0           15:44:43.0     
18000   18000       0           15:44:43.0     
18000   18000       0           15:44:43.18    
18000   18000       0           15:44:43.30    
18000   18000       0           15:44:43.30    
18000   18000       0           15:44:43.54    
18000   18000       0           15:44:43.54    
18000   18000       0           15:44:43.66    
18000   18000       0           15:44:43.78    
18000   18000       0           15:44:43.90    
18000   18000       0           15:44:43.90    
18000   18000       0           15:44:43.108   
18000   18000       0           15:44:43.120   
18000   18000       0           15:44:43.120   
18000   18000       0           15:44:43.144   
18000   18000       0           15:44:43.144   
18000   18000       0           15:44:43.156   
18000   18000       0           15:44:43.168   
18000   18000       0           15:44:43.180   
18000   18000       0           15:44:43.192   
18000   18000       0           15:44:43.192   
18000   18000       0           15:44:43.210   
18000   18000       0           15:44:43.222   
18000   18000       0           15:44:43.222   
18000   18000       0           15:44:43.246   
18000   18000       0           15:44:43.246   
18000   18000       0           15:44:43.258   
18000   18000       0           15:44:43.270   
18000   18000       0           15:44:43.282   
18000   18000       0           15:44:43.282   
18000   18000       0           15:44:43.297   
18000   18000       0           15:44:43.309   
18000   18000       0           15:44:43.321   
18000   18000       0           15:44:43.321   
18000   18000       0           15:44:43.339   
18000   18000       0           15:44:43.351   
18000   18000       0           15:44:43.351   
18000   18000       0           15:44:43.369   
18000   18000       0           15:44:43.381   
18000   18000       0           15:44:43.381   
18000   18000       0           15:44:43.399   
18000   18000       0           15:44:43.411   
18000   18000       0           15:44:43.411   
18000   18000       0           15:44:43.435   
18000   18000       0           15:44:43.435   
18000   18000       0           15:44:43.447   
18000   18000       0           15:44:43.459   
18000   18000       0           15:44:43.471   
18000   18000       0           15:44:43.471   
18000   18000       0           15:44:43.489   
18000   18000       0           15:44:43.502   
18000   18000       0           15:44:43.502   
18000   18000       0           15:44:43.525   
18000   18000       0           15:44:43.525   
18000   18000       0           15:44:43.537   
18000   18000       0           15:44:43.548   
18000   18000       0           15:44:43.560   
18000   18000       0           15:44:43.561   
18000   18000       0           15:44:43.579   
18000   18000       0           15:44:43.590   
18000   18000       0           15:44:43.590   
18000   18000       0           15:44:43.614   
18000   18000       0           15:44:43.615   
18000   18000       0           15:44:43.626   
18000   18000       0           15:44:43.639   
18000   18000       0           15:44:43.650   
18000   18000       0           15:44:43.650   
18000   18000       0           15:44:43.668   
18000   18000       0           15:44:43.681   
18000   18000       0           15:44:43.681   
18000   18000       0           15:44:43.698   
18000   18000       0           15:44:43.716   
18000   18000       0           15:44:43.717   
18000   18000       0           15:44:43.728   
18000   18000       0           15:44:43.740   
18000   18000       0           15:44:43.740   
18000   18000       0           15:44:43.758   
18000   18000       0           15:44:43.770   
18000   18000       0           15:44:43.771   
18000   18000       0           15:44:43.789   
18000   18000       0           15:44:43.806   
18000   18000       0           15:44:43.806   
18000   18000       0           15:44:43.822   
18000   18000       0           15:44:43.830   
18000   18000       0           15:44:43.830   
18000   18000       0           15:44:43.848   
18000   18000       0           15:44:43.860   
18000   18000       0           15:44:43.860   
18000   18000       0           15:44:43.879   
18000   18000       0           15:44:43.896   
18000   18000       0           15:44:43.896   
18000   18000       0           15:44:43.908   
18000   18000       0           15:44:43.920   
18000   18000       0           15:44:43.920   
18000   18000       0           15:44:43.938   
18000   18000       0           15:44:43.950   
18000   18000       0           15:44:43.950   
18000   18000       0           15:44:43.968   
18000   18000       0           15:44:43.980   
18000   18000       0           15:44:43.980   
18000   18000       0           15:44:43.998   
18000   18000       0           15:44:44.10    
18000   18000       0           15:44:44.10    
18000   18000       0           15:44:44.28    
18000   18000       0           15:44:44.40    
18000   18000       0           15:44:44.40    
18000   18000       0           15:44:44.58    
18000   18000       0           15:44:44.70    
18000   18000       0           15:44:44.70    
18000   18000       0           15:44:44.95    
18000   18000       0           15:44:44.95    
18000   18000       0           15:44:44.107   
18000   18000       0           15:44:44.119   
18000   18000       0           15:44:44.131   
18000   18000       0           15:44:44.131   
18000   18000       0           15:44:44.149   
18000   18000       0           15:44:44.161   
18000   18000       0           15:44:44.161   
18000   18000       0           15:44:44.185   
18000   18000       0           15:44:44.185   
18000   18000       0           15:44:44.197   
18000   18000       0           15:44:44.209   
18000   18000       0           15:44:44.221   
18000   18000       0           15:44:44.221   
18000   18000       0           15:44:44.239   
18000   18000       0           15:44:44.251   
18000   18000       0           15:44:44.251   
18000   18000       0           15:44:44.275   
18000   18000       0           15:44:44.275   
18000   18000       0           15:44:44.287   
18000   18000       0           15:44:44.299   
18000   18000       0           15:44:44.311   
18000   18000       0           15:44:44.311   
18000   18000       0           15:44:44.329   
18000   18000       0           15:44:44.341   
18000   18000       0           15:44:44.341   
18000   18000       0           15:44:44.359   
18000   18000       0           15:44:44.377   
18000   18000       0           15:44:44.377   
18000   18000       0           15:44:44.389   
18000   18000       0           15:44:44.401   
18000   18000       0           15:44:44.401   
18000   18000       0           15:44:44.419   
18000   18000       0           15:44:44.431   
18000   18000       0           15:44:44.431   
18000   18000       0           15:44:44.449   
18000   18000       0           15:44:44.467   
18000   18000       0           15:44:44.467   
18000   18000       0           15:44:44.479   
18000   18000       0           15:44:44.491   
18000   18000       0           15:44:44.491   
18000   18000       0           15:44:44.509   
18000   18000       0           15:44:44.521   
18000   18000       0           15:44:44.521   
18000   18000       0           15:44:44.539   
18000   18000       0           15:44:44.557   
18000   18000       0           15:44:44.557   
18000   18000       0           15:44:44.569   
18000   18000       0           15:44:44.581   
18000   18000       0           15:44:44.593   
18000   18000       0           15:44:44.593   
18000   18000       0           15:44:44.611   
18000   18000       0           15:44:44.623   
18000   18000       0           15:44:44.623   
18000   18000       0           15:44:44.641   
18000   18000       0           15:44:44.659   
18000   18000       0           15:44:44.659   
18000   18000       0           15:44:44.671   
18000   18000       0           15:44:44.671   
18000   18000       0           15:44:44.689   
18000   18000       0           15:44:44.701   
18000   18000       0           15:44:44.701   
18000   18000       0           15:44:44.719   
18000   18000       0           15:44:44.731   
18000   18000       0           15:44:44.731   
18000   18000       0           15:44:44.755   
18000   18000       0           15:44:44.755   
18000   18000       0           15:44:44.767   
18000   18000       0           15:44:44.779   
18000   18000       0           15:44:44.791   
18000   18000       0           15:44:44.791   
18000   18000       0           15:44:44.809   
18000   18000       0           15:44:44.821   
18000   18000       0           15:44:44.821   
18000   18000       0           15:44:44.845   
18000   18000       0           15:44:44.845   
18000   18000       0           15:44:44.857   
18000   18000       0           15:44:44.869   
18000   18000       0           15:44:44.881   
18000   18000       0           15:44:44.881   
18000   18000       0           15:44:44.899   
18000   18000       0           15:44:44.910   
18000   18000       0           15:44:44.910   
18000   18000       0           15:44:44.929   
18000   18000       0           15:44:44.947   
18000   18000       0           15:44:44.947   
18000   18000       0           15:44:44.958   
18000   18000       0           15:44:44.971   
18000   18000       0           15:44:44.971   
18000   18000       0           15:44:44.989   
18000   18000       0           15:44:45.1     
18000   18000       0           15:44:45.1     
18000   18000       0           15:44:45.19    
18000   18000       0           15:44:45.37    
18000   18000       0           15:44:45.37    
18000   18000       0           15:44:45.48    
18000   18000       0           15:44:45.60    
18000   18000       0           15:44:45.60    
18000   18000       0           15:44:45.79    
18000   18000       0           15:44:45.90    
18000   18000       0           15:44:45.90    
18000   18000       0           15:44:45.108   
18000   18000       0           15:44:45.126   
18000   18000       0           15:44:45.127   
18000   18000       0           15:44:45.138   
18000   18000       0           15:44:45.150   
18000   18000       0           15:44:45.150   
18000   18000       0           15:44:45.168   
18000   18000       0           15:44:45.181   
18000   18000       0           15:44:45.181   
18000   18000       0           15:44:45.198   
18000   18000       0           15:44:45.210   
18000   18000       0           15:44:45.210   
18000   18000       0           15:44:45.228   
18000   18000       0           15:44:45.240   
18000   18000       0           15:44:45.240   
18000   18000       0           15:44:45.258   
18000   18000       0           15:44:45.270   
18000   18000       0           15:44:45.271   
18000   18000       0           15:44:45.288   
18000   18000       0           15:44:45.301   
18000   18000       0           15:44:45.318   
18000   18000       0           15:44:45.318   
18000   18000       0           15:44:45.330   
18000   18000       0           15:44:45.330   
18000   18000       0           15:44:45.348   
18000   18000       0           15:44:45.360   
18000   18000       0           15:44:45.360   
18000   18000       0           15:44:45.379   
18000   18000       0           15:44:45.390   
18000   18000       0           15:44:45.390   
18000   18000       0           15:44:45.415   
18000   18000       0           15:44:45.415   
18000   18000       0           15:44:45.426   
18000   18000       0           15:44:45.438   
18000   18000       0           15:44:45.450   
18000   18000       0           15:44:45.450   
18000   18000       0           15:44:45.468   
18000   18000       0           15:44:45.481   
18000   18000       0           15:44:45.481   
18000   18000       0           15:44:45.505   
18000   18000       0           15:44:45.505   
18000   18000       0           15:44:45.516   
18000   18000       0           15:44:45.528   
18000   18000       0           15:44:45.540   
18000   18000       0           15:44:45.540   
18000   18000       0           15:44:45.558   
18000   18000       0           15:44:45.570   
18000   18000       0           15:44:45.571   
18000   18000       0           15:44:45.588   
18000   18000       0           15:44:45.606   
18000   18000       0           15:44:45.606   
18000   18000       0           15:44:45.618   
18000   18000       0           15:44:45.630   
18000   18000       0           15:44:45.630   
18000   18000       0           15:44:45.648   
18000   18000       0           15:44:45.660   
18000   18000       0           15:44:45.660   
18000   18000       0           15:44:45.678   
18000   18000       0           15:44:45.696   
18000   18000       0           15:44:45.696   
18000   18000       0           15:44:45.708   
18000   18000       0           15:44:45.720   
18000   18000       0           15:44:45.720   
18000   18000       0           15:44:45.738   
18000   18000       0           15:44:45.750   
18000   18000       0           15:44:45.750   
18000   18000       0           15:44:45.768   
18000   18000       0           15:44:45.780   
18000   18000       0           15:44:45.780   
18000   18000       0           15:44:45.798   
18000   18000       0           15:44:45.810   
18000   18000       0           15:44:45.822   
18000   18000       0           15:44:45.822   
18000   18000       0           15:44:45.834   
18000   18000       0           15:44:45.846   
18000   18000       0           15:44:45.858   
18000   18000       0           15:44:45.870   
18000   18000       0           15:44:45.870   
18000   18000       0           15:44:45.894   
18000   18000       0           15:44:45.894   
18000   18000       0           15:44:45.906   
18000   18000       0           15:44:45.919   
18000   18000       0           15:44:45.931   
18000   18000       0           15:44:45.931   
18000   18000       0           15:44:45.948   
18000   18000       0           15:44:45.961   
18000   18000       0           15:44:45.961   
18000   18000       0           15:44:45.985   
18000   18000       0           15:44:45.985   
18000   18000       0           15:44:45.997   
18000   18000       0           15:44:46.9     
18000   18000       0           15:44:46.21    
18000   18000       0           15:44:46.21    
18000   18000       0           15:44:46.39    
18000   18000       0           15:44:46.51    
18000   18000       0           15:44:46.51    
18000   18000       0           15:44:46.75    
18000   18000       0           15:44:46.75    
18000   18000       0           15:44:46.87    
18000   18000       0           15:44:46.99    
18000   18000       0           15:44:46.111   
18000   18000       0           15:44:46.111   
18000   18000       0           15:44:46.129   
18000   18000       0           15:44:46.141   
18000   18000       0           15:44:46.141   
18000   18000       0           15:44:46.159   
18000   18000       0           15:44:46.177   
18000   18000       0           15:44:46.177   
18000   18000       0           15:44:46.189   
18000   18000       0           15:44:46.201   
18000   18000       0           15:44:46.201   
18000   18000       0           15:44:46.219   
18000   18000       0           15:44:46.231   
18000   18000       0           15:44:46.231   
18000   18000       0           15:44:46.249   
18000   18000       0           15:44:46.267   
18000   18000       0           15:44:46.267   
18000   18000       0           15:44:46.279   
18000   18000       0           15:44:46.291   
18000   18000       0           15:44:46.291   
18000   18000       0           15:44:46.309   
18000   18000       0           15:44:46.321   
18000   18000       0           15:44:46.321   
18000   18000       0           15:44:46.339   
18000   18000       0           15:44:46.357   
18000   18000       0           15:44:46.357   
18000   18000       0           15:44:46.369   
18000   18000       0           15:44:46.381   
18000   18000       0           15:44:46.381   
18000   18000       0           15:44:46.399   
18000   18000       0           15:44:46.411   
18000   18000       0           15:44:46.411   
18000   18000       0           15:44:46.429   
18000   18000       0           15:44:46.441   
18000   18000       0           15:44:46.441   
18000   18000       0           15:44:46.459   
18000   18000       0           15:44:46.471   
18000   18000       0           15:44:46.471   
18000   18000       0           15:44:46.489   
18000   18000       0           15:44:46.501   
18000   18000       0           15:44:46.501   
18000   18000       0           15:44:46.519   
18000   18000       0           15:44:46.531   
18000   18000       0           15:44:46.531   
18000   18000       0           15:44:46.555   
18000   18000       0           15:44:46.555   
18000   18000       0           15:44:46.567   
18000   18000       0           15:44:46.579   
18000   18000       0           15:44:46.591   
18000   18000       0           15:44:46.603   
18000   18000       0           15:44:46.603   
18000   18000       0           15:44:46.621   
18000   18000       0           15:44:46.633   
18000   18000       0           15:44:46.633   
18000   18000       0           15:44:46.651   
18000   18000       0           15:44:46.663   
18000   18000       0           15:44:46.663   
18000   18000       0           15:44:46.681   
18000   18000       0           15:44:46.681   
18000   18000       0           15:44:46.699   
18000   18000       0           15:44:46.711   
18000   18000       0           15:44:46.711   
18000   18000       0           15:44:46.735   
18000   18000       0           15:44:46.735   
18000   18000       0           15:44:46.747   
18000   18000       0           15:44:46.759   
18000   18000       0           15:44:46.771   
18000   18000       0           15:44:46.771   
18000   18000       0           15:44:46.789   
18000   18000       0           15:44:46.801   
18000   18000       0           15:44:46.801   
18000   18000       0           15:44:46.819   
18000   18000       0           15:44:46.837   
18000   18000       0           15:44:46.837   
18000   18000       0           15:44:46.849   
18000   18000       0           15:44:46.861   
18000   18000       0           15:44:46.861   
18000   18000       0           15:44:46.879   
18000   18000       0           15:44:46.891   
18000   18000       0           15:44:46.891   
18000   18000       0           15:44:46.909   
18000   18000       0           15:44:46.927   
18000   18000       0           15:44:46.927   
18000   18000       0           15:44:46.939   
18000   18000       0           15:44:46.951   
18000   18000       0           15:44:46.951   
18000   18000       0           15:44:46.969   
18000   18000       0           15:44:46.981   
18000   18000       0           15:44:46.981   
18000   18000       0           15:44:46.999   
18000   18000       0           15:44:47.17    
18000   18000       0           15:44:47.17    
18000   18000       0           15:44:47.29    
18000   18000       0           15:44:47.41    
18000   18000       0           15:44:47.41    
18000   18000       0           15:44:47.59    
18000   18000       0           15:44:47.71    
18000   18000       0           15:44:47.71    
18000   18000       0           15:44:47.89    
18000   18000       0           15:44:47.101   
18000   18000       0           15:44:47.101   
18000   18000       0           15:44:47.119   
18000   18000       0           15:44:47.131   
18000   18000       0           15:44:47.131   
18000   18000       0           15:44:47.149   
18000   18000       0           15:44:47.161   
18000   18000       0           15:44:47.161   
18000   18000       0           15:44:47.179   
18000   18000       0           15:44:47.191   
18000   18000       0           15:44:47.191   
18000   18000       0           15:44:47.215   
18000   18000       0           15:44:47.215   
18000   18000       0           15:44:47.227   
18000   18000       0           15:44:47.238   
18000   18000       0           15:44:47.250   
18000   18000       0           15:44:47.250   
18000   18000       0           15:44:47.268   
18000   18000       0           15:44:47.280   
18000   18000       0           15:44:47.280   
18000   18000       0           15:44:47.304   
18000   18000       0           15:44:47.304   
18000   18000       0           15:44:47.316   
18000   18000       0           15:44:47.328   
18000   18000       0           15:44:47.340   
18000   18000       0           15:44:47.340   
18000   18000       0           15:44:47.358   
18000   18000       0           15:44:47.370   
18000   18000       0           15:44:47.370   
18000   18000       0           15:44:47.388   
18000   18000       0           15:44:47.406   
18000   18000       0           15:44:47.406   
18000   18000       0           15:44:47.418   
18000   18000       0           15:44:47.430   
18000   18000       0           15:44:47.430   
18000   18000       0           15:44:47.448   
18000   18000       0           15:44:47.460   
18000   18000       0           15:44:47.460   
18000   18000       0           15:44:47.478   
18000   18000       0           15:44:47.496   
18000   18000       0           15:44:47.496   
18000   18000       0           15:44:47.509   
18000   18000       0           15:44:47.520   
18000   18000       0           15:44:47.520   
18000   18000       0           15:44:47.538   
18000   18000       0           15:44:47.550   
18000   18000       0           15:44:47.562   
18000   18000       0           15:44:47.562   
18000   18000       0           15:44:47.586   
18000   18000       0           15:44:47.586   
18000   18000       0           15:44:47.598   
18000   18000       0           15:44:47.610   
18000   18000       0           15:44:47.623   
18000   18000       0           15:44:47.623   
18000   18000       0           15:44:47.641   
18000   18000       0           15:44:47.653   
18000   18000       0           15:44:47.653   
18000   18000       0           15:44:47.671   
18000   18000       0           15:44:47.671   
18000   18000       0           15:44:47.689   
18000   18000       0           15:44:47.701   
18000   18000       0           15:44:47.701   
18000   18000       0           15:44:47.719   
18000   18000       0           15:44:47.731   
18000   18000       0           15:44:47.731   
18000   18000       0           15:44:47.749   
18000   18000       0           15:44:47.761   
18000   18000       0           15:44:47.761   
18000   18000       0           15:44:47.779   
18000   18000       0           15:44:47.791   
18000   18000       0           15:44:47.791   
18000   18000       0           15:44:47.809   
18000   18000       0           15:44:47.821   
18000   18000       0           15:44:47.821   
18000   18000       0           15:44:47.839   
18000   18000       0           15:44:47.851   
18000   18000       0           15:44:47.851   
18000   18000       0           15:44:47.875   
18000   18000       0           15:44:47.875   
18000   18000       0           15:44:47.887   
18000   18000       0           15:44:47.899   
18000   18000       0           15:44:47.911   
18000   18000       0           15:44:47.911   
18000   18000       0           15:44:47.929   
18000   18000       0           15:44:47.941   
18000   18000       0           15:44:47.941   
18000   18000       0           15:44:47.965   
18000   18000       0           15:44:47.965   
18000   18000       0           15:44:47.977   
18000   18000       0           15:44:47.989   
18000   18000       0           15:44:48.1     
18000   18000       0           15:44:48.1     
18000   18000       0           15:44:48.19    
18000   18000       0           15:44:48.31    
18000   18000       0           15:44:48.31    
18000   18000       0           15:44:48.49    
18000   18000       0           15:44:48.67    
18000   18000       0           15:44:48.67    
18000   18000       0           15:44:48.79    
18000   18000       0           15:44:48.91    
18000   18000       0           15:44:48.91    
18000   18000       0           15:44:48.109   
18000   18000       0           15:44:48.121   
18000   18000       0           15:44:48.121   
18000   18000       0           15:44:48.139   
18000   18000       0           15:44:48.157   
18000   18000       0           15:44:48.157   
18000   18000       0           15:44:48.169   
18000   18000       0           15:44:48.181   
18000   18000       0           15:44:48.181   
18000   18000       0           15:44:48.199   
18000   18000       0           15:44:48.211   
18000   18000       0           15:44:48.211   
18000   18000       0           15:44:48.229   
18000   18000       0           15:44:48.247   
18000   18000       0           15:44:48.247   
18000   18000       0           15:44:48.259   
18000   18000       0           15:44:48.271   
18000   18000       0           15:44:48.271   
18000   18000       0           15:44:48.289   
18000   18000       0           15:44:48.301   
18000   18000       0           15:44:48.301   
18000   18000       0           15:44:48.319   
18000   18000       0           15:44:48.331   
18000   18000       0           15:44:48.331   
18000   18000       0           15:44:48.349   
18000   18000       0           15:44:48.361   
18000   18000       0           15:44:48.361   
18000   18000       0           15:44:48.379   
18000   18000       0           15:44:48.394   
18000   18000       0           15:44:48.405   
18000   18000       0           15:44:48.405   
18000   18000       0           15:44:48.417   
18000   18000       0           15:44:48.435   
18000   18000       0           15:44:48.435   
18000   18000       0           15:44:48.447   
18000   18000       0           15:44:48.459   
18000   18000       0           15:44:48.471   
18000   18000       0           15:44:48.471   
18000   18000       0           15:44:48.489   
18000   18000       0           15:44:48.501   
18000   18000       0           15:44:48.501   
18000   18000       0           15:44:48.519   
18000   18000       0           15:44:48.537   
18000   18000       0           15:44:48.537   
18000   18000       0           15:44:48.549   
18000   18000       0           15:44:48.561   
18000   18000       0           15:44:48.561   
18000   18000       0           15:44:48.579   
18000   18000       0           15:44:48.591   
18000   18000       0           15:44:48.591   
18000   18000       0           15:44:48.609   
18000   18000       0           15:44:48.627   
18000   18000       0           15:44:48.627   
18000   18000       0           15:44:48.639   
18000   18000       0           15:44:48.651   
18000   18000       0           15:44:48.651   
18000   18000       0           15:44:48.669   
18000   18000       0           15:44:48.681   
18000   18000       0           15:44:48.681   
18000   18000       0           15:44:48.699   
18000   18000       0           15:44:48.717   
18000   18000       0           15:44:48.717   
18000   18000       0           15:44:48.729   
18000   18000       0           15:44:48.741   
18000   18000       0           15:44:48.741   
18000   18000       0           15:44:48.759   
18000   18000       0           15:44:48.771   
18000   18000       0           15:44:48.771   
18000   18000       0           15:44:48.789   
18000   18000       0           15:44:48.801   
18000   18000       0           15:44:48.801   
18000   18000       0           15:44:48.819   
18000   18000       0           15:44:48.831   
18000   18000       0           15:44:48.831   
18000   18000       0           15:44:48.849   
18000   18000       0           15:44:48.861   
18000   18000       0           15:44:48.861   
18000   18000       0           15:44:48.879   
18000   18000       0           15:44:48.891   
18000   18000       0           15:44:48.891   
18000   18000       0           15:44:48.915   
18000   18000       0           15:44:48.915   
18000   18000       0           15:44:48.927   
18000   18000       0           15:44:48.939   
18000   18000       0           15:44:48.951   
18000   18000       0           15:44:48.963   
18000   18000       0           15:44:48.963   
18000   18000       0           15:44:48.981   
18000   18000       0           15:44:48.993   
18000   18000       0           15:44:48.993   
18000   18000       0           15:44:49.11    
18000   18000       0           15:44:49.23    
18000   18000       0           15:44:49.23    
18000   18000       0           15:44:49.41    
18000   18000       0           15:44:49.53    
18000   18000       0           15:44:49.53    
18000   18000       0           15:44:49.71    
18000   18000       0           15:44:49.83    
18000   18000       0           15:44:49.83    
18000   18000       0           15:44:49.101   
18000   18000       0           15:44:49.113   
18000   18000       0           15:44:49.113   
18000   18000       0           15:44:49.131   
18000   18000       0           15:44:49.143   
18000   18000       0           15:44:49.143   
18000   18000       0           15:44:49.161   
18000   18000       0           15:44:49.173   
18000   18000       0           15:44:49.173   
18000   18000       0           15:44:49.197   
18000   18000       0           15:44:49.197   
18000   18000       0           15:44:49.209   
18000   18000       0           15:44:49.221   
18000   18000       0           15:44:49.233   
18000   18000       0           15:44:49.233   
18000   18000       0           15:44:49.251   
18000   18000       0           15:44:49.263   
18000   18000       0           15:44:49.263   
18000   18000       0           15:44:49.287   
18000   18000       0           15:44:49.287   
18000   18000       0           15:44:49.299   
18000   18000       0           15:44:49.308   
18000   18000       0           15:44:49.320   
18000   18000       0           15:44:49.332   
18000   18000       0           15:44:49.332   
18000   18000       0           15:44:49.350   
18000   18000       0           15:44:49.362   
18000   18000       0           15:44:49.362   
18000   18000       0           15:44:49.386   
18000   18000       0           15:44:49.386   
18000   18000       0           15:44:49.398   
18000   18000       0           15:44:49.410   
18000   18000       0           15:44:49.422   
18000   18000       0           15:44:49.422   
18000   18000       0           15:44:49.440   
18000   18000       0           15:44:49.452   
18000   18000       0           15:44:49.452   
18000   18000       0           15:44:49.476   
18000   18000       0           15:44:49.476   
18000   18000       0           15:44:49.488   
18000   18000       0           15:44:49.500   
18000   18000       0           15:44:49.500   
18000   18000       0           15:44:49.518   
18000   18000       0           15:44:49.530   
18000   18000       0           15:44:49.530   
18000   18000       0           15:44:49.548   
18000   18000       0           15:44:49.560   
18000   18000       0           15:44:49.560   
18000   18000       0           15:44:49.578   
18000   18000       0           15:44:49.590   
18000   18000       0           15:44:49.590   
18000   18000       0           15:44:49.608   
18000   18000       0           15:44:49.620   
18000   18000       0           15:44:49.620   
18000   18000       0           15:44:49.638   
18000   18000       0           15:44:49.650   
18000   18000       0           15:44:49.650   
18000   18000       0           15:44:49.668   
18000   18000       0           15:44:49.680   
18000   18000       0           15:44:49.692   
18000   18000       0           15:44:49.692   
18000   18000       0           15:44:49.707   
18000   18000       0           15:44:49.719   
18000   18000       0           15:44:49.731   
18000   18000       0           15:44:49.731   
18000   18000       0           15:44:49.749   
18000   18000       0           15:44:49.767   
18000   18000       0           15:44:49.767   
18000   18000       0           15:44:49.779   
18000   18000       0           15:44:49.791   
18000   18000       0           15:44:49.791   
18000   18000       0           15:44:49.809   
18000   18000       0           15:44:49.821   
18000   18000       0           15:44:49.821   
18000   18000       0           15:44:49.839   
18000   18000       0           15:44:49.857   
18000   18000       0           15:44:49.857   
18000   18000       0           15:44:49.869   
18000   18000       0           15:44:49.881   
18000   18000       0           15:44:49.881   
18000   18000       0           15:44:49.899   
18000   18000       0           15:44:49.911   
18000   18000       0           15:44:49.911   
18000   18000       0           15:44:49.928   
18000   18000       0           15:44:49.947   
18000   18000       0           15:44:49.947   
18000   18000       0           15:44:49.959   
18000   18000       0           15:44:49.967   
18000   18000       0           15:44:49.980   
18000   18000       0           15:44:49.991   
18000   18000       0           15:44:49.991   
18000   18000       0           15:44:50.9     
18000   18000       0           15:44:50.21    
18000   18000       0           15:44:50.21    
18000   18000       0           15:44:50.45    
18000   18000       0           15:44:50.45    
18000   18000       0           15:44:50.57    
18000   18000       0           15:44:50.70    
18000   18000       0           15:44:50.82    
18000   18000       0           15:44:50.93    
18000   18000       0           15:44:50.93    
18000   18000       0           15:44:50.111   
18000   18000       0           15:44:50.123   
18000   18000       0           15:44:50.123   
18000   18000       0           15:44:50.141   
18000   18000       0           15:44:50.153   
18000   18000       0           15:44:50.153   
18000   18000       0           15:44:50.171   
18000   18000       0           15:44:50.184   
18000   18000       0           15:44:50.184   
18000   18000       0           15:44:50.201   
18000   18000       0           15:44:50.201   
18000   18000       0           15:44:50.219   
18000   18000       0           15:44:50.237   
18000   18000       0           15:44:50.237   
18000   18000       0           15:44:50.249   
18000   18000       0           15:44:50.261   
18000   18000       0           15:44:50.261   
18000   18000       0           15:44:50.280   
18000   18000       0           15:44:50.291   
18000   18000       0           15:44:50.291   
18000   18000       0           15:44:50.309   
18000   18000       0           15:44:50.327   
18000   18000       0           15:44:50.327   
18000   18000       0           15:44:50.339   
18000   18000       0           15:44:50.351   
18000   18000       0           15:44:50.351   
18000   18000       0           15:44:50.369   
18000   18000       0           15:44:50.382   
18000   18000       0           15:44:50.382   
18000   18000       0           15:44:50.399   
18000   18000       0           15:44:50.418   
18000   18000       0           15:44:50.418   
18000   18000       0           15:44:50.430   
18000   18000       0           15:44:50.442   
18000   18000       0           15:44:50.442   
18000   18000       0           15:44:50.460   
18000   18000       0           15:44:50.472   
18000   18000       0           15:44:50.472   
18000   18000       0           15:44:50.490   
18000   18000       0           15:44:50.502   
18000   18000       0           15:44:50.502   
18000   18000       0           15:44:50.520   
18000   18000       0           15:44:50.532   
18000   18000       0           15:44:50.532   
18000   18000       0           15:44:50.550   
18000   18000       0           15:44:50.562   
18000   18000       0           15:44:50.562   
18000   18000       0           15:44:50.580   
18000   18000       0           15:44:50.592   
18000   18000       0           15:44:50.592   
18000   18000       0           15:44:50.613   
18000   18000       0           15:44:50.613   
18000   18000       0           15:44:50.625   
18000   18000       0           15:44:50.637   
18000   18000       0           15:44:50.649   
18000   18000       0           15:44:50.661   
18000   18000       0           15:44:50.661   
18000   18000       0           15:44:50.679   
18000   18000       0           15:44:50.691   
18000   18000       0           15:44:50.691   
18000   18000       0           15:44:50.709   
18000   18000       0           15:44:50.721   
18000   18000       0           15:44:50.721   
18000   18000       0           15:44:50.739   
18000   18000       0           15:44:50.751   
18000   18000       0           15:44:50.751   
18000   18000       0           15:44:50.769   
18000   18000       0           15:44:50.781   
18000   18000       0           15:44:50.781   
18000   18000       0           15:44:50.805   
18000   18000       0           15:44:50.805   
18000   18000       0           15:44:50.817   
18000   18000       0           15:44:50.829   
18000   18000       0           15:44:50.841   
18000   18000       0           15:44:50.841   
18000   18000       0           15:44:50.859   
18000   18000       0           15:44:50.871   
18000   18000       0           15:44:50.871   
18000   18000       0           15:44:50.895   
